origin,longitude,latitude,departure,arrival
Southwest Florida Intl (KRSW),-81.75520324707031,26.53619956970215,15.0,16.483333333333334
Joe Foss Field (KFSD),-96.741897583,43.5820007324,15.283333333333333,16.466666666666665
Boston Logan Intl (KBOS),-71.00520325,42.36429977,15.25,16.466666666666665
Springfield (KSGF),-93.38860321,37.24570084,15.3,16.45
Portland Intl (KPDX),-122.59799960000001,45.58869934,11.033333333333333,16.416666666666668
Richmond Intl (KRIC),-77.3197021484375,37.50519943237305,15.85,16.416666666666668
Anchorage Intl (PANC),-149.99600219726562,61.174400329589844,8.25,16.4
Los Angeles Intl (KLAX),-118.40799709999999,33.94250107,10.866666666666667,16.4
Denver Intl (KDEN),-104.672996521,39.861698150635,13.45,16.383333333333333
Will Rogers World (KOKC),-97.60070037841795,35.39310073852539,14.816666666666666,16.383333333333333
Indianapolis Intl (KIND),-86.294403,39.7173,16.75,16.366666666666667
Appleton Intl (KATW),-88.51909637450001,44.258098602299995,15.7,16.35
McCarran Intl (KLAS),-115.15200039999999,36.08010101,11.266666666666667,16.316666666666666
Charlotte/Douglas Intl (KCLT),-80.94309997558594,35.2140007019043,15.866666666666667,16.316666666666666
Salt Lake City Intl (KSLC),-111.97799682617188,40.78839874267578,12.65,16.3
Cincinnati/Northern Kentucky International Airport (KCVG),-84.6678009033,39.0488014221,16.5,16.283333333333335
The Eastern Iowa (KCID),-91.71080017089844,41.88470077514648,15.533333333333333,16.266666666666666
Memphis Intl (KMEM),-89.97669982910156,35.04240036010742,14.833333333333334,16.25
LaGuardia (KLGA),-73.87259674,40.77719879,15.45,16.233333333333334
Minneapolis/St Paul Intl (KMSP),-93.221802,44.882,15.266666666666667,16.216666666666665
Milwaukee Mitchell Intl Airport (KMKE),-87.89659881591797,42.94720077514648,15.783333333333333,16.2
Orlando Intl (KMCO),-81.30899810791016,28.429399490356445,15.016666666666667,16.2
Muskegon County (KMKG),-86.238197,43.169498,16.75,16.183333333333334
Dane Co Rgnl (KMSN),-89.3375015258789,43.13990020751953,15.633333333333333,16.166666666666668
Eagle County Rgnl (KEGE),-106.9179993,39.64260101,12.983333333333333,16.166666666666668
Hartsfield-Jackson Intl (KATL),-84.428101,33.6367,15.666666666666666,16.15
Waterloo Rgnl (KALO),-92.40029907226562,42.55709838867188,15.333333333333334,16.133333333333333
James M Cox Dayton Intl (KDAY),-84.21939849853516,39.90240097045898,16.383333333333333,16.116666666666667
Cancun Int'l (CUN / MMUN),-86.8770980835,21.036500930800003,13.9,16.116666666666667
Central Wisconsin (KCWA),-89.6668014526,44.7775993347,15.35,16.083333333333332
Toronto Pearson Int'l (CYYZ),-79.63059997559999,43.6772003174,15.916666666666666,16.083333333333332
Vancouver Int'l (CYVR),-123.183998108,49.193901061999995,10.8,16.066666666666666
Cancun Int'l (CUN / MMUN),-86.8770980835,21.036500930800003,13.816666666666666,16.033333333333335
Phoenix Sky Harbor Intl (KPHX),-112.01200103759766,33.43429946899414,12.016666666666667,16.016666666666666
Des Moines Intl (KDSM),-93.66310119628906,41.53400039672852,15.05,16.016666666666666
Greater Rochester Intl (KROC),-77.67240142822266,43.118900299072266,15.616666666666667,16.0
Lehigh Valley Intl (KABE),-75.44080352783203,40.652099609375,15.316666666666666,15.983333333333333
Tucson Intl (KTUS),-110.94100189208984,32.116100311279304,11.8,15.966666666666667
Portland Intl (KPDX),-122.59799960000001,45.58869934,10.65,15.966666666666667
Columbia Rgnl (KCOU),-92.219597,38.8181,15.083333333333334,15.95
Kearney Rgnl (KEAR),-99.00679779,40.72700119,14.5,15.933333333333334
Austin-Bergstrom Intl (KAUS),-97.6698989868164,30.194499969482425,13.7,15.933333333333334
Cherry Capital (KTVC),-85.58219909667969,44.74140167236328,16.25,15.916666666666666
Green Bay-Austin Straubel Intl (KGRB),-88.12960052490234,44.48509979248047,15.25,15.916666666666666
Will Rogers World (KOKC),-97.60070037841795,35.39310073852539,14.266666666666667,15.883333333333333
Harrisburg Intl (KMDT),-76.7633972168,40.1935005188,15.4,15.883333333333333
Indianapolis Intl (KIND),-86.294403,39.7173,16.166666666666668,15.85
Piedmont Triad Intl (KGSO),-79.93730163574219,36.097801208496094,15.25,15.85
Pittsburgh Intl (KPIT),-80.23290253,40.49150085,15.75,15.816666666666666
Zurich (Kloten) (ZRH / LSZH),8.54917,47.464698999999996,13.683333333333334,15.816666666666666
Dallas-Fort Worth Intl (KDFW),-97.038002,32.896801,14.033333333333333,15.8
Cincinnati/Northern Kentucky International Airport (KCVG),-84.6678009033,39.0488014221,15.95,15.75
Auckland (AKL / NZAA),174.79200744599999,-37.0080986023,20.55,15.75
Huntsville Intl (KHSV),-86.775100708008,34.637199401855,14.283333333333333,15.733333333333333
Detroit Metro Wayne Co (KDTW),-83.35340118408203,42.212398529052734,16.0,15.716666666666667
Syracuse Hancock Intl (KSYR),-76.1063003540039,43.11119842529297,15.2,15.716666666666667
Fort Wayne Intl (KFWA),-85.19509888,40.97850037,16.116666666666667,15.683333333333334
San Francisco Intl (KSFO),-122.375,37.61899948120117,9.95,15.683333333333334
Rochester Intl (KRST),-92.5,43.90829849243164,14.816666666666666,15.65
Cleveland-Hopkins Intl (KCLE),-81.8498001099,41.411701202399996,15.7,15.65
Salt Lake City Intl (KSLC),-111.97799682617188,40.78839874267578,11.933333333333334,15.616666666666667
Dallas-Fort Worth Intl (KDFW),-97.038002,32.896801,13.933333333333334,15.616666666666667
Toronto Pearson Int'l (CYYZ),-79.63059997559999,43.6772003174,15.433333333333334,15.6
Nashville Intl (KBNA),-86.6781997680664,36.1245002746582,14.433333333333334,15.6
Houston Bush Int'ctl (KIAH),-95.34140014648438,29.98439979553223,13.55,15.6
Eppley Airfield (KOMA),-95.89409599999999,41.3032,14.45,15.583333333333334
Joplin Rgnl (KJLN),-94.49829864501952,37.151798248291016,14.3,15.55
Key West Intl (KEYW),-81.75959777832031,24.556100845336914,13.783333333333333,15.55
Reagan National (KDCA),-77.037697,38.8521,14.95,15.533333333333333
Key Field (KMEI),-88.75189971923828,32.33259963989258,13.7,15.533333333333333
Winnipeg Int'l (CYWG),-97.2398986816,49.909999847399995,13.7,15.533333333333333
General Mariano Escobedo Int'l (MTY / MMMY),-100.107002258,25.7784996033,12.666666666666666,15.5
John Glenn Columbus Intl Airport (KCMH),-82.891899,39.998001,15.633333333333333,15.483333333333333
Kansas City Intl (KMCI),-94.713898,39.2976,14.366666666666667,15.483333333333333
Jacksonville Intl (KJAX),-81.68789672851562,30.49410057067871,14.466666666666667,15.466666666666667
Frankfurt Int'l (FRA / EDDF),8.570556,50.033333,13.9,15.466666666666667
Frankfurt Int'l (FRA / EDDF),8.570556,50.033333,14.1,15.45
Cancun Int'l (CUN / MMUN),-86.8770980835,21.036500930800003,13.383333333333333,15.416666666666666
New Orleans Intl (KMSY),-90.25800323486328,29.99340057373047,13.433333333333334,15.4
Sarasota/Bradenton Intl (KSRQ),-82.55439758300781,27.39539909362793,14.066666666666666,15.383333333333333
Boston Logan Intl (KBOS),-71.00520325,42.36429977,14.1,15.333333333333334
Los Angeles Intl (KLAX),-118.40799709999999,33.94250107,9.8,15.333333333333334
Bishop Intl (KFNT),-83.74359893798828,42.96540069580078,15.6,15.3
Phoenix Sky Harbor Intl (KPHX),-112.01200103759766,33.43429946899414,11.283333333333333,15.266666666666667
Minneapolis/St Paul Intl (KMSP),-93.221802,44.882,14.333333333333334,15.25
Gerald R Ford Intl (KGRR),-85.52279663,42.88079834,15.733333333333333,15.233333333333333
Pittsburgh Intl (KPIT),-80.23290253,40.49150085,15.083333333333334,15.2
Des Moines Intl (KDSM),-93.66310119628906,41.53400039672852,14.316666666666666,15.183333333333334
General Downing - Peoria Intl (KPIA),-89.6932983398,40.664199829100006,14.633333333333333,15.133333333333333
Dubai Int'l (DXB / OMDB),55.3643989563,25.252799987800003,10.5,15.116666666666667
Hartsfield-Jackson Intl (KATL),-84.428101,33.6367,14.633333333333333,15.083333333333334
Austin-Bergstrom Intl (KAUS),-97.6698989868164,30.194499969482425,12.9,15.066666666666666
Denver Intl (KDEN),-104.672996521,39.861698150635,12.2,15.033333333333333
Abraham Lincoln Capital (KSPI),-89.67790222,39.84410095,14.416666666666666,15.016666666666667
London Heathrow (LHR / EGLL),-0.461941,51.4706,12.866666666666667,14.983333333333333
Louisville Muhammad Ali Intl (KSDF),-85.736,38.1744,15.066666666666666,14.95
Hartsfield-Jackson Intl (KATL),-84.428101,33.6367,14.383333333333333,14.866666666666667
Barkley Rgnl (KPAH),-88.7738037109375,37.06079864501953,13.65,14.85
Reagan National (KDCA),-77.037697,38.8521,14.266666666666667,14.833333333333334
Narita Int'l (NRT / RJAA),140.386001587,35.764701843299996,19.2,14.8
Cincinnati/Northern Kentucky International Airport (KCVG),-84.6678009033,39.0488014221,14.983333333333333,14.8
Tampa Intl (KTPA),-82.533203125,27.975500106811523,13.533333333333333,14.766666666666667
London Heathrow (LHR / EGLL),-0.461941,51.4706,12.816666666666666,14.766666666666667
San Francisco Intl (KSFO),-122.375,37.61899948120117,9.15,14.75
Newark Liberty Intl (KEWR),-74.168701171875,40.69250106811523,13.933333333333334,14.716666666666667
Raleigh-Durham Intl (KRDU),-78.7874984741211,35.877601623535156,14.0,14.716666666666667
James M Cox Dayton Intl (KDAY),-84.21939849853516,39.90240097045898,14.95,14.7
Albany Intl (KALB),-73.80169677734375,42.74829864501953,13.883333333333333,14.7
Orlando Intl (KMCO),-81.30899810791016,28.429399490356445,13.383333333333333,14.683333333333334
Los Angeles Intl (KLAX),-118.40799709999999,33.94250107,9.183333333333334,14.666666666666666
James M Cox Dayton Intl (KDAY),-84.21939849853516,39.90240097045898,14.866666666666667,14.65
Raleigh-Durham Intl (KRDU),-78.7874984741211,35.877601623535156,13.916666666666666,14.65
Wichita Eisenhower (KICT),-97.433098,37.649899,13.216666666666667,14.633333333333333
Philadelphia Intl (KPHL),-75.24109649658203,39.87189865112305,13.9,14.616666666666667
Nashville Intl (KBNA),-86.6781997680664,36.1245002746582,13.4,14.583333333333334
Barajas Int'l (MAD / LEMD),-3.56264,40.471926,12.516666666666667,14.583333333333334
Hector Intl (KFAR),-96.81580352783205,46.92070007324219,13.216666666666667,14.566666666666666
Reagan National (KDCA),-77.037697,38.8521,13.983333333333333,14.566666666666666
Tampa Intl (KTPA),-82.533203125,27.975500106811523,13.383333333333333,14.533333333333333
Minneapolis/St Paul Intl (KMSP),-93.221802,44.882,13.55,14.533333333333333
Richmond Intl (KRIC),-77.3197021484375,37.50519943237305,13.866666666666667,14.516666666666667
Phoenix Sky Harbor Intl (KPHX),-112.01200103759766,33.43429946899414,10.566666666666666,14.466666666666667
Southwest Florida Intl (KRSW),-81.75520324707031,26.53619956970215,13.033333333333333,14.466666666666667
John Glenn Columbus Intl Airport (KCMH),-82.891899,39.998001,14.583333333333334,14.45
Sarasota/Bradenton Intl (KSRQ),-82.55439758300781,27.39539909362793,13.1,14.416666666666666
Abu Dhabi Int'l (AUH / OMAA),54.651100158691406,24.433000564575195,10.083333333333334,14.416666666666666
Clinton National (KLIT),-92.22429656979999,34.729400634799994,13.033333333333333,14.383333333333333
Palm Beach Intl (KPBI),-80.09559631347656,26.68320083618164,12.916666666666666,14.383333333333333
Dane Co Rgnl (KMSN),-89.3375015258789,43.13990020751953,13.766666666666667,14.366666666666667
Key West Intl (KEYW),-81.75959777832031,24.556100845336914,12.583333333333334,14.366666666666667
Los Angeles Intl (KLAX),-118.40799709999999,33.94250107,8.816666666666666,14.366666666666667
Boston Logan Intl (KBOS),-71.00520325,42.36429977,13.166666666666666,14.35
Cleveland-Hopkins Intl (KCLE),-81.8498001099,41.411701202399996,14.416666666666666,14.333333333333334
Houston Bush Int'ctl (KIAH),-95.34140014648438,29.98439979553223,12.35,14.316666666666666
Seattle-Tacoma Intl (KSEA),-122.308998,47.449001,9.0,14.316666666666666
General Downing - Peoria Intl (KPIA),-89.6932983398,40.664199829100006,13.75,14.316666666666666
Detroit Metro Wayne Co (KDTW),-83.35340118408203,42.212398529052734,14.55,14.316666666666666
Cherry Capital (KTVC),-85.58219909667969,44.74140167236328,14.533333333333333,14.3
Univ of IL - Willard (KCMI),-88.27809906,40.03919983,13.683333333333334,14.283333333333333
Milwaukee Mitchell Intl Airport (KMKE),-87.89659881591797,42.94720077514648,13.883333333333333,14.283333333333333
Charlotte/Douglas Intl (KCLT),-80.94309997558594,35.2140007019043,13.783333333333333,14.283333333333333
Tulsa Intl (KTUL),-95.88809967041016,36.19839859008789,12.85,14.266666666666667
Miami Intl (KMIA),-80.29060363769531,25.79319953918457,12.716666666666667,14.25
Joe Foss Field (KFSD),-96.741897583,43.5820007324,13.033333333333333,14.25
Savannah/Hilton Head Intl (KSAV),-81.20210266,32.12760162,13.4,14.25
Toronto Pearson Int'l (CYYZ),-79.63059997559999,43.6772003174,14.033333333333333,14.233333333333333
Queen Alia Int'l (AMM / OJAI),35.9931983948,31.7226009369,10.066666666666666,14.216666666666667
Fort Wayne Intl (KFWA),-85.19509888,40.97850037,14.666666666666666,14.216666666666667
Gerald R Ford Intl (KGRR),-85.52279663,42.88079834,14.75,14.2
Nashville Intl (KBNA),-86.6781997680664,36.1245002746582,12.983333333333333,14.2
Munich Int'l (MUC / EDDM),11.7861,48.353802,11.75,14.183333333333334
Watertown Rgnl (KATY),-97.15470123,44.91400146,12.85,14.183333333333334
Norfolk Intl (KORF),-76.20120239257812,36.89459991455078,13.35,14.166666666666666
Amsterdam Schiphol (AMS / EHAM),4.76389,52.308601,12.983333333333333,14.15
University Park Airport (KUNV),-77.84870147710002,40.8493003845,13.766666666666667,14.15
Cincinnati/Northern Kentucky International Airport (KCVG),-84.6678009033,39.0488014221,14.316666666666666,14.116666666666667
Dallas-Fort Worth Intl (KDFW),-97.038002,32.896801,12.366666666666667,14.116666666666667
The Eastern Iowa (KCID),-91.71080017089844,41.88470077514648,13.4,14.1
Cancun Int'l (CUN / MMUN),-86.8770980835,21.036500930800003,11.933333333333334,14.1
Bishop Intl (KFNT),-83.74359893798828,42.96540069580078,14.416666666666666,14.083333333333334
Quad City Intl (KMLI),-90.50749969482422,41.44850158691406,13.466666666666667,14.066666666666666
Washington Dulles Intl (KIAD),-77.45580292,38.94449997,13.6,14.066666666666666
Minneapolis/St Paul Intl (KMSP),-93.221802,44.882,13.1,14.05
Charleston Intl/AFB (KCHS),-80.04049683,32.89860153,13.283333333333333,14.033333333333333
McCarran Intl (KLAS),-115.15200039999999,36.08010101,8.966666666666667,14.033333333333333
Capital Region Intl (KLAN),-84.58740234375,42.77870178222656,14.433333333333334,14.033333333333333
Springfield (KSGF),-93.38860321,37.24570084,12.833333333333334,14.016666666666667
Cherry Capital (KTVC),-85.58219909667969,44.74140167236328,14.266666666666667,14.0
Sioux Gateway (KSUX),-96.384399,42.402599,12.866666666666667,13.966666666666667
Bradley Intl (KBDL),-72.68319702149999,41.9388999939,12.966666666666667,13.966666666666667
Denver Intl (KDEN),-104.672996521,39.861698150635,11.066666666666666,13.95
LaGuardia (KLGA),-73.87259674,40.77719879,13.083333333333334,13.916666666666666
Wichita Eisenhower (KICT),-97.433098,37.649899,12.466666666666667,13.916666666666666
Tulsa Intl (KTUL),-95.88809967041016,36.19839859008789,12.483333333333333,13.916666666666666
Milwaukee Mitchell Intl Airport (KMKE),-87.89659881591797,42.94720077514648,13.416666666666666,13.9
Tampa Intl (KTPA),-82.533203125,27.975500106811523,12.783333333333333,13.866666666666667
Des Moines Intl (KDSM),-93.66310119628906,41.53400039672852,12.95,13.866666666666667
General Mariano Escobedo Int'l (MTY / MMMY),-100.107002258,25.7784996033,11.0,13.866666666666667
Detroit Metro Wayne Co (KDTW),-83.35340118408203,42.212398529052734,14.083333333333334,13.85
Lic. Benito Juarez Int'l (MEX / MMMX),-99.072098,19.4363,10.35,13.85
Green Bay-Austin Straubel Intl (KGRB),-88.12960052490234,44.48509979248047,13.183333333333334,13.833333333333334
St Louis Lambert Intl (KSTL),-90.370003,38.748697,12.983333333333333,13.816666666666666
Duluth Intl (KDLH),-92.19360351559999,46.8420982361,12.65,13.816666666666666
Reagan National (KDCA),-77.037697,38.8521,13.266666666666667,13.816666666666666
John Wayne (KSNA),-117.86799620000001,33.67570114,8.283333333333333,13.8
Appleton Intl (KATW),-88.51909637450001,44.258098602299995,13.083333333333334,13.783333333333333
Fort Lauderdale Intl (KFLL),-80.152702,26.072599,12.3,13.766666666666667
Phoenix Sky Harbor Intl (KPHX),-112.01200103759766,33.43429946899414,9.75,13.766666666666667
Louisville Muhammad Ali Intl (KSDF),-85.736,38.1744,13.85,13.766666666666667
Memphis Intl (KMEM),-89.97669982910156,35.04240036010742,12.4,13.75
Syracuse Hancock Intl (KSYR),-76.1063003540039,43.11119842529297,13.216666666666667,13.733333333333333
McCarran Intl (KLAS),-115.15200039999999,36.08010101,8.683333333333334,13.716666666666667
Orlando Intl (KMCO),-81.30899810791016,28.429399490356445,12.566666666666666,13.7
Houghton County Memorial (KCMX),-88.48909759521484,47.16839981079102,13.583333333333334,13.7
Reagan National (KDCA),-77.037697,38.8521,13.15,13.683333333333334
Fort Lauderdale Intl (KFLL),-80.152702,26.072599,12.133333333333333,13.65
Tucson Intl (KTUS),-110.94100189208984,32.116100311279304,9.666666666666666,13.633333333333333
Harrisburg Intl (KMDT),-76.7633972168,40.1935005188,13.116666666666667,13.633333333333333
James M Cox Dayton Intl (KDAY),-84.21939849853516,39.90240097045898,13.866666666666667,13.616666666666667
Narita Int'l (NRT / RJAA),140.386001587,35.764701843299996,17.7,13.583333333333334
Joe Foss Field (KFSD),-96.741897583,43.5820007324,12.416666666666666,13.566666666666666
Indianapolis Intl (KIND),-86.294403,39.7173,13.85,13.533333333333333
San Diego Intl (KSAN),-117.190002441,32.7336006165,8.0,13.516666666666667
Southwest Florida Intl (KRSW),-81.75520324707031,26.53619956970215,12.1,13.5
Westchester County (KHPN),-73.70760345458984,41.06700134277344,12.55,13.5
Kansas City Intl (KMCI),-94.713898,39.2976,12.466666666666667,13.5
Philadelphia Intl (KPHL),-75.24109649658203,39.87189865112305,12.716666666666667,13.466666666666667
Salt Lake City Intl (KSLC),-111.97799682617188,40.78839874267578,9.85,13.466666666666667
Kalamazoo/Battle Creek Intl (KAZO),-85.5521011352539,42.234901428222656,13.95,13.45
Akron-Canton Rgnl (KCAK),-81.44219970703125,40.916099548339844,13.466666666666667,13.433333333333334
South Bend Intl (KSBN),-86.31729888916016,41.70869827270508,14.066666666666666,13.433333333333334
